source_id,category,title,question,answer,created_at,updated_at,raw_json
1240,퍼스트몰 기능,할인금액 부담,할인금액 부담,"통신판매중계자(본사)와 입점 판매자간 할인 금액 부담 정책입니다.
이렇게 정의된 부담 비율은 통신판매중계자와 입점판매자간의 정산 시 자동으로 반영됩니다.
《 쿠폰 》
쿠폰 종류
할인 금액 부담
상품
직접 발급
다운로드
혜택 부담 설정을 따름
지정 회원 발급
본사 부담
포인트 차감
본사 부담
번호 인증
혜택 부담 설정을 따름
생일
혜택 부담 설정을 따름
기념일
혜택 부담 설정을 따름
회원 등급 조정
혜택 부담 설정을 따름
신규 가입
혜택 부담 설정을 따름
이달의 컴백 회원
혜택 부담 설정을 따름
이달의 등급
혜택 부담 설정을 따름
첫 구매
혜택 부담 설정을 따름
앱 설치 상품
혜택 부담 설정을 따름
배송비
직접 발급
다운로드
입점사 부담 (본사배송일 경우 본사부담)
지정 회원 발급
본사 부담
회원 등급 조정
혜택 부담 설정을 따름
신규 가입
혜택 부담 설정을 따름
이달의 컴백 회원
혜택 부담 설정을 따름
이달의 등급
혜택 부담 설정을 따름
주문서
온라인
본사 부담
오프라인
본사 부담
마일리지
본사 부담
《 할인코드 》
할인코드
할인 금액 부담
상품
공용코드
혜택 부담 설정을 따름
1회용 코드
혜택 부담 설정을 따름
배송비
공용코드
혜택 부담 설정을 따름
1회용 코드
혜택 부담 설정을 따름
《 기타 》
항목명
할인 금액 부담
유입경로
혜택 부담 설정을 따름
회원등급
본사 부담
모바일
본사 부담
마일리지
본사 부담
예치금
본사 부담
이벤트
혜택 부담 설정을 따름
복수구매
입점사 부담 (단, 본사상품인 경우는 본사부담)
에누리
본사 부담
<쿠폰>
<할인 코드>
<기타 항목>",,,"{""list_item"": {""seq"": 1240, ""category"": ""퍼스트몰 기능"", ""subject"": ""할인금액 부담""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1240"", ""detail_answer_collected"": true}"
1238,부가서비스/마케팅,하이웍스 소유권 이전이 가능한가요?,하이웍스 소유권 이전이 가능한가요?,"퍼스트몰의 부가서비스로 신청한 하이웍스는 소유권 이전을 진행할 수 없습니다.
하이웍스 서비스를 해지하신 후 새로 신청하시거나, 하이웍스의 서비스를 유료 서비스로 변경 후, 소유권 이전이 가능합니다.
단, 하이웍스 서비스 타입 변경 후에는 다시 기존 무료 하이웍스로 변경이 불가하오니 참고하여 주시기 바랍니다.
1. 가비아 홈페이지↗에서 MY가비아의 서비스관리를 클릭합니다.
2. 하이웍스의 서비스 정보를 클릭합니다.
3-1. 서비스 타입을 변경하려면 서비스 정보에서 타입 변경을 선택 후 신청 해 주시면 됩니다.
※ 서비스 타입 변경 후에는 무료 하이웍스로 되돌릴 수 없으니 참고하시기 바랍니다.
3-2. 하이웍스를 해지하려면 서비스 정보에서 서비스 해지를 선택 후 신청 해 주시면 됩니다.
※ 삭제 후에는 복구가 불가능하니 꼭 백업을 받아 놓으시기 바랍니다.",,,"{""list_item"": {""seq"": 1238, ""category"": ""부가서비스/마케팅"", ""subject"": ""하이웍스 소유권 이전이 가능한가요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1238"", ""detail_answer_collected"": true}"
1236,구축/운영,프로그램(PHP) 소스 접속은 어떻게 하나요?(커스터마이징),프로그램(PHP) 소스 접속은 어떻게 하나요?(커스터마이징),"프로그램 소스에 접근하기 위해서는 'FTP 권한변경'을 신청하셔야 합니다.
'FTP 권한변경'은 독립몰만 가능합니다.
'FTP 권한변경'후에는 자동패치는 제공되지 않습니다.
패치 내용 및 파일은 '퍼스트몰 홈페이지 > 고객센터 > 패치리스트↗'에서 확인하시 수 있습니다.
1. '퍼스트몰 홈페이지 > MY퍼스트몰↗'에서 도메인을 클릭합니다.
2. '호스팅 정보'의 FTP 권한 '변경'을 클릭합니다.
3. FTP 권한 변경 클릭시 '날짜/시간 선택하기'체크 후 '이용동의'를 통해 신청이 가능합니다.
#주의사항
- FTP오픈 이 후에는 퍼스트몰 홈페이지의 고객센터>패치리스트 확인 후 '수동'으로 패치해주셔야합니다.
- 미패치, 프로그램 수정 오류에 대한 부부은 퍼스트몰에서 책임지지 않으며, 수정 필요 시 유료서비스를 이용해주셔야합니다.",,,"{""list_item"": {""seq"": 1236, ""category"": ""구축/운영"", ""subject"": ""프로그램(PHP) 소스 접속은 어떻게 하나요?(커스터마이징)""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1236"", ""detail_answer_collected"": true}"
1235,퍼스트몰 기능,(창고관리몰) 재고자산명세서에서 당월의 단가와 금액이 노출되지 않습니다.,(창고관리몰) 재고자산명세서에서 당월의 단가와 금액이 노출되지 않습니다.,"당월 재고자산명세서는 단가 및 금액을 노출하지 않습니다. (미마감)
퍼스트몰에서 이와 같이 같이 서비스하고 있는 이유는 재고의 단가는 실시간으로 변동하는 데이터이기 때문입니다.
실시간으로 변동하기 때문에 오해의 소지가 있어 퍼스트몰에서는 월마감 기준으로 서비스를 합니다.",,,"{""list_item"": {""seq"": 1235, ""category"": ""퍼스트몰 기능"", ""subject"": ""(창고관리몰) 재고자산명세서에서 당월의 단가와 금액이 노출되지 않습니다.""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1235"", ""detail_answer_collected"": true}"
1230,퍼스트몰 기능,출고 조회에서 날짜 선택 시 출고일과 출고일(입력)의 차이는 무엇인가요?,출고 조회에서 날짜 선택 시 출고일과 출고일(입력)의 차이는 무엇인가요?,"'주문 > 주문 관리 > 출고 조회' 에서 날짜선택 시 기준은 다음과 같습니다.
'주문일'로 검색 시 → 설정한 날짜에 주문된 출고주문서를 확인할 수 있습니다.
'출고일'로 검색 시 → 설정한 날짜에 출고처리된 모든 출고주문서를 확인할 수 있습니다.
'출고일(입력)' 로 검색 시 → 설정한 날짜에 출고처리된 출고주문서 중 운송장번호가 입력된 건만 조회됩니다.
'배송완료일' 로 검색 시 → 설정한 날짜에 배송완료 처리된 출고 주문서를 확인할 수 있습니다.
'구매확정일' 로 검색 시 → 설정한 날짜에 구매확정 처리된 출고 주문서를 확인할 수 있습니다.",,,"{""list_item"": {""seq"": 1230, ""category"": ""퍼스트몰 기능"", ""subject"": ""출고 조회에서 날짜 선택 시 출고일과 출고일(입력)의 차이는 무엇인가요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1230"", ""detail_answer_collected"": true}"
1210,퍼스트몰 기능,이메일 대량발송시 수신자를 엑셀파일로 어떻게 추가하나요?,이메일 대량발송시 수신자를 엑셀파일로 어떻게 추가하나요?,"■ 대량메일은 처음 사용 시 보너스 메일 1,000건이 제공되며, 이후 금액으로 충전하여 이용할 수 있습니다.
■ 대량 메일 한 건당 비용은 VAT포함 1.1원입니다.
1. '회원> 이메일 발송 > 이메일 대량 발송'을 클릭합니다.
2. 수신할 회원을 선택하고 '발송'을 클릭합니다. (※ 수신동의한 회원만 추가됩니다.)
3. '이메일 발송'에서 파일 업로드하여 발송하시면 됩니다.",,,"{""list_item"": {""seq"": 1210, ""category"": ""퍼스트몰 기능"", ""subject"": ""이메일 대량발송시 수신자를 엑셀파일로 어떻게 추가하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1210"", ""detail_answer_collected"": true}"
1209,디자인 > 반응형 스킨,메인페이지 상품 디스플레이에 노출하고 싶지 않은 상품 정보가 있어요,메인페이지 상품 디스플레이에 노출하고 싶지 않은 상품 정보가 있어요,"페이지 검색 상품정보 vs 상품디스플레이
구) 페이지 검색 상품정보 : ""관리자 > 판매상품 > 상품리스트 페이지"" 의 목록에 있는 페이지의 주요 상품 정보로서 타입은 ""격자형""으로 고정되어 있습니다.
신) 페이지 검색 상품정보 : ""관리자 > 상품 > 상품관리 > 상품 페이지 조회"" 의 목록에 있는 페이지의 주요 상품 정보로서 타입은 ""격자형""으로 고정되어 있습니다.
상품디스플레이 : 페이지 검색 상품정보 상품 정보를 제외한 상품 정보로서 타입을 ""슬라이드형""이나 ""격자형""으로 선택이 가능합니다.
( 메인페이지에 노출되는 상품들은 모두 상품디스플레이 입니다. )
상품디스플레이에서 노출하고 싶지 않은 정보의 CSS 소스를 [스킨폴더]/css/user.css에 입력하세요.
01. 컬러옵션
.resp_display_goods_info .displaY_color_option { display:none !important; }
02. 브랜드명
.resp_display_goods_info .displaY_brand_name { display:none !important; }
03. 상품명
.resp_display_goods_info .displaY_goods_name { display:none !important; }
04. 짧은 설명
.resp_display_goods_info .displaY_goods_short_desc { display:none !important; }
05. 정가
.resp_display_goods_info .displaY_consumer_price { display:none !important; }
06. (할인혜택)판매가
.resp_display_goods_info .displaY_sales_price { display:none !important; }
07. 할인율
.resp_display_goods_info .displaY_sales_percent { display:none !important; }
08. 상품 아이콘
.resp_display_goods_info .displaY_icon_images { display:none !important; }
09. 무료배송
.resp_display_goods_info .displaY_besong.typE_a { display:none !important; }
10. 해외배송
.resp_display_goods_info .displaY_besong.typE_b { display:none !important; }
11. 구매수
.resp_display_goods_info .displaY_event_order_ea { display:none !important; }
12. 후기수
.resp_display_goods_info .displaY_review_count { display:none !important; }
13. 상품후기 평가점수( 별점 )
.resp_display_goods_info .displaY_review_score_a { display:none !important; }
14. 상품후기 평가점수( 점수 + 사람수 )
.resp_display_goods_info .displaY_review_score_b { display:none !important; }
15. 리뷰 - 타이틀
.resp_display_goods_info .displaY_best_review .titlE { display:none !important; }
16. 리뷰 - 짧은상세
.resp_display_goods_info .displaY_best_review .desC { display:none !important; }
15 + 16. 리뷰 전체
.resp_display_goods_info .displaY_best_review { display:none !important; }
17. 단독이벤트 남은 시간
.resp_display_goods_info .displaY_event_time { display:none !important; }
18. 찜하기
.zzimImage { display:none !important; }
기타1. 비회원 가격 대체 문구
.resp_display_goods_info .resp_display_goods_info .warning_text { display:none !important; }
기타2. (입점몰) 판매자명
.resp_display_goods_info .displaY_seller_grade_a { display:none !important; }
기타3. (입점몰) 판매자 등급
.resp_display_goods_info .displaY_seller_grade_b { display:none !important; }",,,"{""list_item"": {""seq"": 1209, ""category"": ""디자인 > 반응형 스킨"", ""subject"": ""메인페이지 상품 디스플레이에 노출하고 싶지 않은 상품 정보가 있어요""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1209"", ""detail_answer_collected"": true}"
1208,퍼스트몰 기능,[배송] 지역별 추가 배송비 설정 시 지역을 엑셀 일괄등록 할 수 있나요?,[배송] 지역별 추가 배송비 설정 시 지역을 엑셀 일괄등록 할 수 있나요?,"※ '지역별 추가 배송비 설정'은 지역별 추가 배송비 설정 FAQ↗를 참고하여 주시기 바랍니다.
1. '설정 > 배송설정 > 배송비'에서 설정할 배송그룹의 '수정' 클릭합니다.
2. '배송가능국가 : 대한민국' 부분의 '수정' 클릭합니다.
3. 배송비 설정창의 '추가' 부분 체크하고 배송비 적용 기준 및 적용할 추가 배송비를 설정 후 설정 내용이 적용될 지역 추가를 위해 '지역'을 클릭합니다. (추가 배송비 지역은 배송비별로 지역 옆의 '추가' 버튼을 통하여 추가를 하실 수 있습니다.)
4. 추가 배송비가 적용될 지역 하나를 선택하고 하단의 '등록' 클릭 후 '엑셀 다운로드'를 통하여 양식을 다운로드 받습니다. (등록된 지역이 없으면 경우 엑셀 다운로드가 되지 않습니다.)
5. 엑셀에 정확한 도로명 주소를 입력합니다.
예) 경상북도 울릉군 울릉읍 도동5길 (O)
# 예를들어 경상북도 울룽군 전체로 이용할 경우에는 아래와 같이 입력 가능합니다.
경상북도 울릉군 (O)
# 엑셀 등록 시 참고 이미지
6. 상단의 '엑셀 업로드'를 통하여 작업하신 파일을 지정하여 '업로드' 후 '저장'하시면 이용 가능합니다.
※ 등록하실 때 관리명 부분의 '지역1'을 추가하는 지역에 대해 관리하실 이름으로 변경하여 저장을 하시면 배송그룹 상세에서 지정하신 이름으로 관리를 하실 수 있습니다.",,,"{""list_item"": {""seq"": 1208, ""category"": ""퍼스트몰 기능"", ""subject"": ""[배송] 지역별 추가 배송비 설정 시 지역을 엑셀 일괄등록 할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1208"", ""detail_answer_collected"": true}"
1207,퍼스트몰 기능,주문한 상품을 맞교환 처리 하려면 어떻게 해야하나요?,주문한 상품을 맞교환 처리 하려면 어떻게 해야하나요?,"맞교환의 경우 출고 완료 이후 상태의 주문(출고완료,배송중,배송완료) 단계에서만 가능합니다.
1. '주문 > 주문 관리 > 전체 주문 조회'에서 맞교환할 주문을 검색한 후, '주문번호'를 클릭합니다.
2. 주문 상세페이지에서 '맞교환'을 클릭하여 접수합니다.
3. 교환할 상품을 수령후, '주문 > 반품/환불 관리/ 반품 조회'에서 해당 반품 건의 '반품 번호'를 클릭합니다.
4. '반품 완료' 상태로 변경합니다. (반품 완료 후에는 되될릴 수 없으니 반품 수령이 완료된 후 진행하여 주세요)
5. '반품 완료'되면 '주문 > 주문 관리 > 전체 주문 조회'에 '교환 주문'이 생성되며, 출고를 진행하여 주시면 됩니다.",,,"{""list_item"": {""seq"": 1207, ""category"": ""퍼스트몰 기능"", ""subject"": ""주문한 상품을 맞교환 처리 하려면 어떻게 해야하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1207"", ""detail_answer_collected"": true}"
1205,구축/운영,만 14세 미만 아동 회원 가입 제한 방법,만 14세 미만 아동 회원 가입 제한 방법,"만 14세 미만 아동 회원가입 제한 시 개인 정보 처리방침을 아래와 같이 수정해주세요.
- 위치: '설정 > 운영 설정 > 약관 및 개인정보처리방침 > 개인정보처리방침'
개인 정보 처리방침을 아래와 같이 수정해주세요.
{shopName}(이하 ""회사""라 함)는 회사가 운영하는 {domain}(이하 ""사이트""라 함)를 이용하는 이용자들의 개인정보보호를 매우 중요시하며, 이용자가 회사의 웹서비스(이하 ""서비스""라 함)를 이용함
중략
다. 개인정보 항목 및 수집방법
회사는 이용자들이 회원서비스를 이용하기 위해 회원으로 가입하실 때 서비스 제공을 위한 필수적인 정보들을 온라인상에서 입력 받고 있습니다. 회원 가입시에 받는 필수적인 정보는 성명, 주민등록번호, 주소, 전화번호 등입니다. 또한 양질의 서비스 제공을 위하여 이용자들이 선택적으로 입력할 수 있는 사항으로서 회사주소, 회사전화번호, 직업, 이메일주소 및 이메일 수신여부 항목을 입력 받고 있습니다. 또한, 14세 미만의 가입자의 법정 대리인 동의 여부 확인을 위해 법정 대리인 정보를 수집합니다.
중략
마. 이용자 자신의 개인정보 관리(열람,정정,삭제 등)에 관한 사항
이용자는 언제든지 회사 홈페이지를 이용하여 회원등록되어 있는 자신의 개인정보를 조회하거나 수정할 수 있으며 회원등록 탈퇴를 요청할 수도 있습니다.
이용자와 법정 대리인은 언제든지 회사 홈페이지를 이용하여 회원 등록되어 있는 본인 또는 14세 아동의 개인정보를 조회하거나 수정할 수 있으며 회원등록 탈퇴 또는 가입 승인 철회를 요청할 수도 있습니다.
이용자들의 개인정보 조회 및 수정을 위해서는 사이트의 회원관리 메뉴에서 아이디와 비밀번호를 사용하여 로그인(LOG-IN)하면 되는데, 아이디(ID) 및 주민등록번호, 이름을 제외한 모든 입력사항을 수정할 수 있습니다. 또한, 비밀번호를 잊어버린 경우에는 회원 로그인 메뉴 하단에 있는 ""패스워드찾기""를 클릭하여 본인 확인에 필요한 사항을 입력하시면, 본인여부 확인 후 email을 통하여 비밀번호를 알려 드립니다.
이용자 혹은 14세 아동의 개인정보 조회 및 수정을 위해서는 사이트의 회원관리 메뉴에서 아이디와 비밀번호를 사용하여 로그인(LOG-IN)하면 되는데, 아이디(ID) 및 주민등록번호, 이름을 제외한 모든 입력사항을 수정할 수 있습니다. 또한, 비밀번호를 잊어버린 경우에는 회원 로그인 메뉴 하단에 있는 ""패스워드찾기""를 클릭하여 본인 확인에 필요한 사항을 입력하시면, 본인여부 확인 후 email을 통하여 비밀번호를 알려 드립니다.
•빨간 글씨: 삭제
•파란 글씨: 추가",,,"{""list_item"": {""seq"": 1205, ""category"": ""구축/운영"", ""subject"": ""만 14세 미만 아동 회원 가입 제한 방법""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1205"", ""detail_answer_collected"": true}"
1204,퍼스트몰 기능,상품등록 시 옵션은 어떻게 입력하나요?,상품등록 시 옵션은 어떻게 입력하나요?,"'상품 > 일반 상품 > 일반 상품 조회/등록' 에서 상품 등록 및 수정 시 필수옵션을 통하여 옵션을 입력할 수 있습니다.
1. '옵션'에서 '옵션 사용 여부'를 '사용'으로 변경하시고, '옵션 생성/수정'을 클릭합니다.
2. '신규생성'을 클릭합니다.
3. '옵션명', '옵션값'을 입력합니다. '옵션 항목' 추가가 필요한 경우에는 '+'를 클릭하여 동일한 방법으로 입력합니다.
4. '재고', '판매가' 등의 정보를 입력하여 확인하고 저장하시면 됩니다.
※ 필수옵션과 추가구성 옵션과의 차이 FAQ↗를 참고하세요.
※ 엑셀로 상품을 일괄 등록시 옵션 입력 방법 FAQ↗를 참고하세요.",,,"{""list_item"": {""seq"": 1204, ""category"": ""퍼스트몰 기능"", ""subject"": ""상품등록 시 옵션은 어떻게 입력하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1204"", ""detail_answer_collected"": true}"
1203,퍼스트몰 기능,맞교환 처리 시 상품 변경은 어떻게 해야하나요?,맞교환 처리 시 상품 변경은 어떻게 해야하나요?,"1. 맞교환 방법은 맞교환 처리 방법 FAQ↗를 참고하시기 바랍니다.
2. 맞교환 시 상품 변경은 '결제확인' 상태의 주문서에서만 가능합니다. 맞교환 '주문번호'를 클릭합니다.
3. '주문상품'에서 '변경'을 클릭한 후, 기존에 연결된 상품을 삭제합니다.
4. 새로운 상품을 '검색'하여 '선택'후, '적용'합니다.
※ 주의사항
1. 맞교환 상품의 가격이 상이하더라도 추가금 결제 및 차액 환불 기능은 지원되지 않습니다.
2. 네이버페이 주문건의 경우 맞교환 상품을 변경할 수 없습니다.",,,"{""list_item"": {""seq"": 1203, ""category"": ""퍼스트몰 기능"", ""subject"": ""맞교환 처리 시 상품 변경은 어떻게 해야하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1203"", ""detail_answer_collected"": true}"
1202,구축/운영,다음(Daum) 검색에 내 사이트 등록하기,다음(Daum) 검색에 내 사이트 등록하기,"Daum에 내 쇼핑몰을 등록하여 더 많은 방문자를 유입시킬 수 있습니다.
Daum 검색 등록↗에서 URL을입력하고 '확인'을 클릭한후, 제목, 설명 등을 입력한 후 신청하여 주시면 됩니다.",,,"{""list_item"": {""seq"": 1202, ""category"": ""구축/운영"", ""subject"": ""다음(Daum) 검색에 내 사이트 등록하기""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1202"", ""detail_answer_collected"": true}"
1201,퍼스트몰 기능,"[반응형] 상품등록 시, 검색용 색상은 어떻게 이용하는 건가요?","[반응형] 상품등록 시, 검색용 색상은 어떻게 이용하는 건가요?","검색용 색상은 상품 등록 시, 상품이 가지고 있는 색상을 지정하여 고객이 원하는 상품을 더 쉽게 검색할 수 있도록 도와주는 옵션입니다.
1. '설정 > 운영 설정 > 상품 코드'에서 '상품 검색용 색상'에서 '색상 생성'을 클릭하시면 새로운 색상을 추가할 수 있습니다.
2. '상품 등록/수정'에서 해당 상품의 '검색용 색상'을 지정할 수 있습니다.
3. 카테고리에 '검색용 색상'을 노출하시려면 '상품 > 상품 관리 > 상품 페이지 조회 > 카테고리 > 검색 필터'에서 '검색 필터'를 클릭하여 '기타 정보'에서 '색상'에 체크후 저장하시면 됩니다.",,,"{""list_item"": {""seq"": 1201, ""category"": ""퍼스트몰 기능"", ""subject"": ""[반응형] 상품등록 시, 검색용 색상은 어떻게 이용하는 건가요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1201"", ""detail_answer_collected"": true}"
1200,구축/운영,스마트스토어 API ID 발급 안내,스마트스토어 API ID 발급 안내,"1. 스마트스토어센터↗에 접속한 후 로그인합니다.
2. '스토어 전시관리 > 스토어관리'를 클릭합니다.
3. 스토어 정보의 '스토어 URL'을 확인하여 스마트스토어 URL란에 입력합니다.
4. 'API 정보'를 클릭하신다음, API 사용 설정을 사용으로 설정하면 즉시 'API ID' 가 발급됩니다.
발급받은 'API 연동용 판매자 ID'와 'API ID'를 퍼스트몰 관리자페이지의 인증 정보 영역에 입력합니다.
1. https://sell.smartstore.naver.com 에 접속한 후 로그인합니다.
2. 스마트스토어관리 > 스토어관리 > API 정보탭을 클릭합니다.
3. API 사용 설정을 사용으로 설정하면 즉시 API ID 가 발급됩니다.
4. 발급받은 API 연동용 판매자 ID와 API ID를 관리자 내의 오픈마켓>마켓 설정>판매자 계정 추가>스마트스토어의 인증 정보 영역에 입력해주세요.",,,"{""list_item"": {""seq"": 1200, ""category"": ""구축/운영"", ""subject"": ""스마트스토어 API ID 발급 안내""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1200"", ""detail_answer_collected"": true}"
1199,디자인 > 반응형 스킨,[메뉴] GNB 카테고리 메뉴 색상을 변경하고 싶어요.,[메뉴] GNB 카테고리 메뉴 색상을 변경하고 싶어요.,"- 대상 : 관리자에서 등록한 카테고리 메뉴들.
- [스킨폴더]/css/user.css에 변경하고자 하는 요소의 CSS 소스를 입력하세요.
01-a. 1뎁스 - 텍스트
.layout_header .nav_wrap .respCategoryList .categoryDepth1 .categoryDepthLink { color:컬러코드; }
01-b. 1뎁스 - 마우스 오버시 텍스트
.layout_header .nav_wrap .respCategoryList .categoryDepth1:hover .categoryDepthLink { color:컬러코드; }
01-c. 1뎁스 - 마우스 오버시 하단 라인
.layout_header .nav_wrap .respCategoryList .categoryDepth1 .categoryDepthLink>em:after { background:컬러코드 !important; }
01-d. 1뎁스 - 해당 카테고리 활성화 텍스트
.layout_header .nav_wrap .respCategoryList .categoryDepth1.on .categoryDepthLink { color:컬러코드 !important; }
01-e. 1뎁스 - 해당 카테고리 활성화 하단 라인
.layout_header .nav_wrap .respCategoryList .categoryDepth1.on .categoryDepthLink>em { border-color:컬러코드 !important; }
02-a. 2뎁스 - 텍스트
.layout_header .nav_wrap .categorySubWrap .categoryDepth2>li>a { color:컬러코드; }
02-b. 2뎁스 - 마우스 오버시 텍스트
.layout_header .nav_wrap .categorySubWrap .categoryDepth2>li:hover>a { color:컬러코드; }
03-a. 3뎁스 - 텍스트
.layout_header .nav_wrap .categorySubWrap .categoryDepth3>li>a { color:컬러코드; }
03-b. 3뎁스 - 마우스 오버시 텍스트
.layout_header .nav_wrap .categorySubWrap .categoryDepth3>li:hover>a { color:컬러코드; }
- ""컬러코드""는 red, blue 같은 텍스트 코드를 사용하기도 하지만 일반적으로 16진수 색상 코드가 많이 사용됩니다. ex) #ff4a00
- css 파일을 수정한 후 적용된 화면을 확인 시, 반드시 브라우저 캐시를 제거하고 다시 보셔야 합니다.( 크롬의 경우 Ctrl + F5 )",,,"{""list_item"": {""seq"": 1199, ""category"": ""디자인 > 반응형 스킨"", ""subject"": ""[메뉴] GNB 카테고리 메뉴 색상을 변경하고 싶어요.""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1199"", ""detail_answer_collected"": true}"
1198,퍼스트몰 기능,SMS 대량 발송 - 1만건 초과 발송 시간,SMS 대량 발송 - 1만건 초과 발송 시간,"SMS 대량 발송 1만관 초과 발송 시, 요청일에 따른 가능한 희망 발송시간(단, 검수일이 공휴일인 경우 예외)
월
화
수
목
금
토
일
월
화
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
1만건 초과 요청
검수
희망발송시간→
※ 검수일 : 토요일, 일요일, 공휴일 제외
※ 검수일이 공휴일인 경우 공휴일 2일 전에 고객센터(1544-3270)로 사전 문의해 주십시오
※ 검수일 17시 이후에도 계속해서 '검수중' 상태이면, 고객센터(1544-3270)로 문의해 주십시오.",,,"{""list_item"": {""seq"": 1198, ""category"": ""퍼스트몰 기능"", ""subject"": ""SMS 대량 발송 - 1만건 초과 발송 시간""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1198"", ""detail_answer_collected"": true}"
1196,퍼스트몰 기능,"게시판(상품문의, 상품후기 등)에 파일 첨부 파일의 최대 용량과 파일형식이 어떻게 되나요?","게시판(상품문의, 상품후기 등)에 파일 첨부 파일의 최대 용량과 파일형식이 어떻게 되나요?","1. 게시판에 첨부할 파일의 최대 용량은 한개당 20MB로 제한됩니다.
파일 첨부 시 파일 개수에는 제한이 없으나, 쇼핑몰에서 활용할 용량을 차지하게 되니 주의하여 주시기 바랍니다.
2. 첨부파일 가능한 파일 형식(확장자)는 아래와 같습니다.
- jpg, jpeg, png, gif, bmp, tif, pic, ai, psd, eps, dwg
- txt, hwp, docx, docm, doc, ppt, pptx, pptm, pps, ppsx, xls, xlsx, xlsm, xlam, xla, ods
- ai, psd, eps, pdf
- ogg, mp4, avi, wmv
- zip, rar, tar, 7z, tbz, tgz, lzh, gz, dwg
3. 에디터 iframe 허용 도메인
- youyube.com, naver.com, daum.net, vimeo.com, ustream.tv, smartucc.kr
* 반응형 스킨은 모바일 기반이므로 이미지 파일만 업로드 가능합니다.",,,"{""list_item"": {""seq"": 1196, ""category"": ""퍼스트몰 기능"", ""subject"": ""게시판(상품문의, 상품후기 등)에 파일 첨부 파일의 최대 용량과 파일형식이 어떻게 되나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1196"", ""detail_answer_collected"": true}"
1195,구축/운영,현금영수증 의무 발행 안내,현금영수증 의무 발행 안내,"10.4.1 부터 현금 영수증 의무발행업종 사업자가 건강 거래금액(부가가치세 포함)이 10만원 이상인 재화 또는 용역을 공금하고, 그 대금을 현금으로 받는 경우에는 소비자가 별도로 요청을 하지 않아도 현금영수증을 발행해야 합니다.
소비자가 현금 영수증 발급을 원하지 않거나 소비자의 인적 사항을 모르는 경우에도 현금을 받은 날부터 5일 이내 국세청 지정 코드 (010-000-1234)로 자진 발급 해야합니다.
현금 영수증 의무 발행업종
현금영수증 의무발행 설정은 '설정 > 결제 설정 > 매출증빙'에서 '현금 영수증 발행'의 '의무 발행'에서 입력후 저장하시면 됩니다.",,,"{""list_item"": {""seq"": 1195, ""category"": ""구축/운영"", ""subject"": ""현금영수증 의무 발행 안내""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/1195"", ""detail_answer_collected"": true}"
